facility_key,service_name,state,provider_type,size,overall_stars,outcome_composite,predicted_outcome,residual,rating_classification,is_statistical_outlier,quality_measures_stars,compliance_stars,persistent_food_failure,high_compliance_dignity_gap,adequately_staffed_poor_outcomes,understaffed_good_outcomes,five_star_low_qm,is_hidden_champion
Coolum Beach Care Centre | Sundale Ltd,Coolum Beach Care Centre,QLD,Not for Profit,Small,4.0,-0.32561050015008347,0.0435760823187199,-0.36918658246880337,Aligned,False,1.0,5.0,False,False,True,False,False,False
Estia Health Burton | Estia Investments Pty Ltd,Estia Health Burton,SA,Private for Profit,Large,3.0,0.11552622755700932,-0.1719882124381784,0.2875144399951877,Aligned,False,3.0,5.0,False,True,False,False,False,False
AnglicareSA Brompton | ANGLICARE SA LTD.,AnglicareSA Brompton,SA,Not for Profit,Small,4.0,-0.5192122898048402,0.0435760823187199,-0.5627883721235601,Potentially over-rated,False,2.0,5.0,False,False,True,False,False,False
Craigcare Moonee Ponds | Glenn-Craig Villages Pty Ltd,Craigcare Moonee Ponds,VIC,Private for Profit,Large,4.0,0.12318419042390116,0.0435760823187199,0.07960810810518126,Aligned,False,3.0,5.0,False,False,False,False,False,False
Emmaus | St Agnes' Care & Lifestyle,Emmaus,NSW,Not for Profit,Large,4.0,0.044603140993670604,0.0435760823187199,0.0010270586749507038,Aligned,False,3.0,5.0,False,True,False,False,False,False
Estia Health Dalmeny | Estia Investments Pty Ltd,Estia Health Dalmeny,NSW,Private for Profit,Large,4.0,0.25478056466983573,0.0435760823187199,0.21120448235111583,Aligned,False,3.0,5.0,False,False,False,False,False,False
The Belmont Residential Aged Care | Western Residential Aged Care Pty Ltd,The Belmont Residential Aged Care,VIC,Private for Profit,Large,3.0,-0.5326453532881247,-0.1719882124381784,-0.36065714084994627,Aligned,False,2.0,5.0,False,False,False,False,False,False
The Queen Victoria Home | Queen Victoria Home Inc,The Queen Victoria Home,TAS,Not for Profit,Large,4.0,0.4349666338457676,0.0435760823187199,0.3913905515270477,Aligned,False,3.0,5.0,False,False,False,False,False,False
Glanville Village | Echuca Regional Health,Glanville Village,VIC,Government,Small,4.0,-0.5249541446484685,0.0435760823187199,-0.5685302269671884,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Churches of Christ Kolan Gardens Aged Care Service | Churches of Christ in Queensland,Churches of Christ Kolan Gardens Aged Care Service,QLD,Not for Profit,Small,5.0,0.2982557578296629,0.2591403770756181,0.039115380754044804,Aligned,False,3.0,5.0,False,False,False,False,False,False
Minchinbury Manor | Australasian Accommodation Aged Care Pty Limited,Minchinbury Manor,NSW,Private for Profit,Large,4.0,0.22518027958191641,0.0435760823187199,0.18160419726319652,Aligned,False,5.0,5.0,False,False,False,False,False,False
Bolton Clarke Bribie Cove | RSL Care RDNS Limited,Bolton Clarke Bribie Cove,QLD,Not for Profit,Medium,3.0,-0.03905890445287108,-0.1719882124381784,0.13292930798530733,Aligned,False,3.0,4.0,False,False,False,False,False,False
Ozcare Ozanam Villa - Burleigh | Ozcare,Ozcare Ozanam Villa - Burleigh,QLD,Not for Profit,Large,4.0,0.10575010069394945,0.0435760823187199,0.06217401837522955,Aligned,False,3.0,5.0,False,False,False,False,False,False
Southern Cross Care Marsfield Residential Aged Care | Southern Cross Care (NSW & ACT) Limited,Southern Cross Care Marsfield Residential Aged Care,NSW,Not for Profit,Small,4.0,0.47883912732375716,0.0435760823187199,0.43526304500503726,Aligned,False,4.0,5.0,False,False,False,False,False,False
Infinite Care Tweed | Temahl (Aust) Pty Ltd,Infinite Care Tweed,NSW,Private for Profit,Large,3.0,0.11396713593504489,-0.1719882124381784,0.2859553483732233,Aligned,False,3.0,5.0,True,False,False,False,False,False
MercyCare Maddington | Mercy Human Services Limited,MercyCare Maddington,WA,Not for Profit,Large,4.0,-1.0208026236804866,0.0435760823187199,-1.0643787059992065,Potentially over-rated,False,2.0,4.0,False,False,True,False,False,False
McCracken Views Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,McCracken Views Residential Care,SA,Not for Profit,Small,4.0,0.32658309527184337,0.0435760823187199,0.28300701295312347,Aligned,False,4.0,5.0,False,False,False,False,False,False
Regis Brighton | Regis Aged Care Pty Ltd,Regis Brighton,VIC,Private for Profit,Small,4.0,-0.00244446400698861,0.0435760823187199,-0.04602054632570851,Aligned,False,2.0,5.0,False,False,True,False,False,False
Casey Manor | Aged Care Group Pty Ltd,Casey Manor,VIC,Private for Profit,Small,4.0,0.44417691941739235,0.0435760823187199,0.40060083709867245,Aligned,False,4.0,5.0,False,False,False,False,False,False
BaptistCare Aminya Centre | BaptistCare,BaptistCare Aminya Centre,NSW,Not for Profit,Medium,4.0,0.610409294747021,0.0435760823187199,0.5668332124283011,Potentially under-rated,False,4.0,5.0,False,False,False,False,False,False
Victoria Grange Residential Aged Care Facility | Australian Unity Care Services Pty Ltd,Victoria Grange Residential Aged Care Facility,VIC,Private for Profit,Medium,4.0,0.2202739099034782,0.0435760823187199,0.1766978275847583,Aligned,False,4.0,5.0,True,True,False,False,False,False
Glenara Lakes | Southern Cross Care (Tas) Inc,Glenara Lakes,TAS,Not for Profit,Medium,3.0,0.2323927398345298,-0.1719882124381784,0.4043809522727082,Aligned,False,3.0,5.0,False,False,False,False,False,False
Estia Health Salisbury | Estia Investments Pty Ltd,Estia Health Salisbury,SA,Private for Profit,Medium,3.0,-0.4402589921205231,-0.1719882124381784,-0.2682707796823447,Aligned,False,2.0,5.0,False,True,True,False,False,False
Sandpiper Lodge Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Sandpiper Lodge Residential Care,SA,Not for Profit,Small,4.0,0.09951119697741484,0.0435760823187199,0.05593511465869494,Aligned,False,3.0,5.0,False,False,False,False,False,False
Onkaparinga Lodge Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Onkaparinga Lodge Residential Care,SA,Not for Profit,Medium,3.0,0.21869952683120628,-0.1719882124381784,0.3906877392693847,Aligned,False,3.0,5.0,True,False,False,False,False,False
West Beach Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,West Beach Residential Care,SA,Not for Profit,Medium,3.0,-0.17213906039435245,-0.1719882124381784,-0.00015084795617403834,Aligned,False,3.0,5.0,False,True,False,False,False,False
Estia Health Strathalbyn | Estia Investments Pty Ltd,Estia Health Strathalbyn,SA,Private for Profit,Small,4.0,-0.5745475454547303,0.0435760823187199,-0.6181236277734502,Potentially over-rated,False,2.0,5.0,False,False,True,False,False,False
Estia Health Salisbury East | Estia Investments Pty Ltd,Estia Health Salisbury East,SA,Private for Profit,Medium,4.0,0.19028146594680231,0.0435760823187199,0.14670538362808241,Aligned,False,4.0,5.0,True,True,False,True,False,False
Uniting AgeWell Queenborough Rise | Uniting Agewell Limited,Uniting AgeWell Queenborough Rise,TAS,Not for Profit,Small,4.0,0.5959101687317873,0.0435760823187199,0.5523340864130674,Potentially under-rated,False,5.0,5.0,False,True,False,False,False,False
Catholic Healthcare Our Lady of Loreto Gardens | Catholic Healthcare Limited,Catholic Healthcare Our Lady of Loreto Gardens,NSW,Not for Profit,Small,4.0,0.38695154910187773,0.0435760823187199,0.34337546678315783,Aligned,False,3.0,5.0,False,False,False,False,False,False
Aegis Shoalwater | Aegis Aged Care Shoalwater Pty Ltd,Aegis Shoalwater,WA,Private for Profit,Large,3.0,-0.19272854874093584,-0.1719882124381784,-0.02074033630275743,Aligned,False,2.0,5.0,True,True,True,False,False,False
BaptistCare Shalom Centre | BaptistCare,BaptistCare Shalom Centre,NSW,Not for Profit,Large,3.0,0.4522521845100496,-0.1719882124381784,0.624240396948228,Potentially under-rated,False,3.0,4.0,False,False,False,False,False,True
Regis Port Stephens | Regis Aged Care Pty Ltd,Regis Port Stephens,NSW,Private for Profit,Large,3.0,-0.1016004749051863,-0.1719882124381784,0.07038773753299211,Aligned,False,3.0,5.0,False,False,False,False,False,False
Ozcare Noosa Heads | Ozcare,Ozcare Noosa Heads,QLD,Not for Profit,Medium,4.0,-0.10455645657141632,0.0435760823187199,-0.14813253889013622,Aligned,False,3.0,5.0,False,False,False,False,False,False
BaptistCare Caloola Centre | BaptistCare,BaptistCare Caloola Centre,NSW,Not for Profit,Medium,4.0,-0.1732204010592268,0.0435760823187199,-0.21679648337794669,Aligned,False,3.0,5.0,False,False,False,False,False,False
Aeralife Bayswater | Heritage Care Pty Ltd,Aeralife Bayswater,VIC,Private for Profit,Large,4.0,-0.5278625578825767,0.0435760823187199,-0.5714386402012966,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Adventist Retirement Village - Victoria Pt | Seventh-Day Adventist Aged Care (South Queensland) Ltd,Adventist Retirement Village - Victoria Pt,QLD,Not for Profit,Large,4.0,0.07190690291891731,0.0435760823187199,0.028330820600197412,Aligned,False,3.0,5.0,False,True,False,False,False,False
HammondCare - Woy Woy | HammondCare,HammondCare - Woy Woy,NSW,Not for Profit,Medium,4.0,-1.143431388242689,0.0435760823187199,-1.1870074705614089,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Brightwater Madeley | Brightwater Care Group Limited,Brightwater Madeley,WA,Not for Profit,Large,3.0,-0.3248174087689287,-0.1719882124381784,-0.15282919633075026,Aligned,False,1.0,4.0,False,False,True,False,False,False
Bolton Clarke Riddell Gardens | RSL Care RDNS Limited,Bolton Clarke Riddell Gardens,VIC,Not for Profit,Medium,4.0,-0.10480108445023416,0.0435760823187199,-0.14837716676895407,Aligned,False,3.0,5.0,True,True,False,False,False,False
Grace Munro Centre | Grace Munro Aged Care Centre Ltd,Grace Munro Centre,NSW,Not for Profit,Small,4.0,-0.22535163384694457,0.0435760823187199,-0.26892771616566447,Aligned,False,3.0,4.0,False,False,False,False,False,False
BaptistCare Orana Centre | BaptistCare,BaptistCare Orana Centre,NSW,Not for Profit,Large,4.0,0.029894055582908734,0.0435760823187199,-0.013682026735811165,Aligned,False,3.0,4.0,False,False,False,False,False,False
Bethanie Fields | THE BETHANIE GROUP INC,Bethanie Fields,WA,Not for Profit,Large,3.0,0.08660470611617958,-0.1719882124381784,0.258592918554358,Aligned,False,3.0,5.0,False,False,False,False,False,False
Osboine Contemporary Aged Care | ALINEA INC.,Osboine Contemporary Aged Care,WA,Not for Profit,Large,4.0,0.21348171152566509,0.0435760823187199,0.16990562920694519,Aligned,False,3.0,5.0,False,True,False,False,False,False
Catholic Healthcare Holy Spirit Croydon | Catholic Healthcare Limited,Catholic Healthcare Holy Spirit Croydon,NSW,Not for Profit,Large,4.0,-0.2397187126819742,0.0435760823187199,-0.2832947950006941,Aligned,False,3.0,5.0,False,False,False,False,False,False
Bolton Clarke Sandbrook | RSL Care RDNS Limited,Bolton Clarke Sandbrook,QLD,Not for Profit,Large,4.0,0.07629649056520808,0.0435760823187199,0.03272040824648818,Aligned,False,3.0,4.0,False,False,False,False,False,False
Hill View House - Merrimac | EAST COAST CARE NO.7 PTY LTD,Hill View House - Merrimac,QLD,Private for Profit,Large,4.0,0.3753967028035219,0.0435760823187199,0.331820620484802,Aligned,False,5.0,4.0,False,False,False,False,False,False
Bolton Clarke Tantula Rise | RSL Care RDNS Limited,Bolton Clarke Tantula Rise,QLD,Not for Profit,Large,4.0,-0.4590078264410565,0.0435760823187199,-0.5025839087597763,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Bolton Clarke Talbarra | RSL Care RDNS Limited,Bolton Clarke Talbarra,QLD,Not for Profit,Small,5.0,0.8346306943130882,0.2591403770756181,0.5754903172374701,Potentially under-rated,False,5.0,5.0,False,True,False,False,False,False
Bolton Clarke Moreton Shores | RSL Care RDNS Limited,Bolton Clarke Moreton Shores,QLD,Not for Profit,Large,4.0,0.2845656982252442,0.0435760823187199,0.2409896159065243,Aligned,False,3.0,5.0,False,False,False,False,False,False
Arcare Slacks Creek | K & M Healthcare Pty Ltd,Arcare Slacks Creek,QLD,Private for Profit,Large,3.0,-0.1927906442376263,-0.1719882124381784,-0.02080243179944788,Aligned,False,2.0,5.0,False,False,True,False,False,False
Bolton Clarke Glasshouse Views | RSL Care RDNS Limited,Bolton Clarke Glasshouse Views,QLD,Not for Profit,Medium,4.0,-0.10138575664822537,0.0435760823187199,-0.14496183896694526,Aligned,False,3.0,4.0,False,False,False,False,False,False
Boandik St Mary's | Boandik Lodge Inc,Boandik St Mary's,SA,Not for Profit,Medium,3.0,-0.4397461781652305,-0.1719882124381784,-0.26775796572705207,Aligned,False,1.0,5.0,True,False,False,False,False,False
Bethania Gardens | Pu-Fam Pty Ltd,Bethania Gardens,QLD,Private for Profit,Large,3.0,-0.015057929277452031,-0.1719882124381784,0.15693028316072638,Aligned,False,2.0,3.0,False,False,True,False,False,False
Regis Port Macquarie | Regis Aged Care Pty Ltd,Regis Port Macquarie,NSW,Private for Profit,Medium,4.0,0.23323402592243292,0.0435760823187199,0.18965794360371302,Aligned,False,4.0,5.0,False,False,False,True,False,False
Bupa Berwick | Bupa Aged Care Australia Pty Ltd,Bupa Berwick,VIC,Private for Profit,Large,3.0,0.2172790054926852,-0.1719882124381784,0.3892672179308636,Aligned,False,3.0,5.0,False,False,False,False,False,False
RFBI Basin View Masonic Village | Royal Freemasons' Benevolent Institution,RFBI Basin View Masonic Village,NSW,Not for Profit,Small,4.0,0.05647407616281611,0.0435760823187199,0.012897993844096213,Aligned,False,4.0,5.0,False,False,False,True,False,False
Baptistcare Mirrambeena | BaptistCare,Baptistcare Mirrambeena,WA,Not for Profit,Small,4.0,-0.1551854392826549,0.0435760823187199,-0.1987615216013748,Aligned,False,3.0,4.0,False,False,False,False,False,False
Bethanie Beachside | THE BETHANIE GROUP INC,Bethanie Beachside,WA,Not for Profit,Large,3.0,-0.21210490867593124,-0.1719882124381784,-0.040116696237752825,Aligned,False,2.0,5.0,False,False,False,False,False,False
Aegis Anchorage | Aegis Aged Care Group Pty Ltd,Aegis Anchorage,WA,Private for Profit,Medium,4.0,-0.055836580153664946,0.0435760823187199,-0.09941266247238484,Aligned,False,3.0,5.0,True,True,False,False,False,False
Baptistcare David Buttfield Centre | BaptistCare,Baptistcare David Buttfield Centre,WA,Not for Profit,Large,3.0,-0.7070179000896822,-0.1719882124381784,-0.5350296876515038,Potentially over-rated,False,1.0,4.0,False,False,True,False,False,False
Estia Health Taree | Estia Investments Pty Ltd,Estia Health Taree,NSW,Private for Profit,Large,4.0,0.5988754165160244,0.0435760823187199,0.5552993341973045,Potentially under-rated,False,4.0,5.0,False,False,False,True,False,False
Bupa Greensborough | Bupa Aged Care Australia Pty Ltd,Bupa Greensborough,VIC,Private for Profit,Medium,4.0,-1.0091954836591617,0.0435760823187199,-1.0527715659778816,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Warrigal Wollongong | Warrigal Care Limited,Warrigal Wollongong,NSW,Not for Profit,Large,4.0,-0.17896107633137895,0.0435760823187199,-0.22253715865009885,Aligned,False,2.0,4.0,False,False,True,False,False,False
Chamberlain Gardens Aged Care | IC (WYOMING) PTY LTD,Chamberlain Gardens Aged Care,NSW,Private for Profit,Large,4.0,0.4946342426115387,0.0435760823187199,0.4510581602928188,Aligned,False,3.0,5.0,False,False,False,False,False,False
Warrigal Mount Terry | Warrigal Care Limited,Warrigal Mount Terry,NSW,Not for Profit,Large,3.0,-0.6253269269644047,-0.1719882124381784,-0.4533387145262263,Aligned,False,1.0,4.0,False,False,True,False,False,False
Estia Health Forster | Estia Investments Pty Ltd,Estia Health Forster,NSW,Private for Profit,Medium,4.0,0.684085680915011,0.0435760823187199,0.6405095985962911,Potentially under-rated,False,4.0,5.0,False,False,False,False,False,False
Carinya House | Christian Community Services,Carinya House,NSW,Not for Profit,Small,4.0,0.15314276976332233,0.0435760823187199,0.10956668744460243,Aligned,False,3.0,5.0,False,False,False,False,False,False
Groves House | Christian Community Services,Groves House,NSW,Not for Profit,Small,4.0,0.1768103494347468,0.0435760823187199,0.1332342671160269,Aligned,False,3.0,5.0,False,False,False,False,False,False
Bethanie Waters | THE BETHANIE GROUP INC,Bethanie Waters,WA,Not for Profit,Large,4.0,0.00020632554685867666,0.0435760823187199,-0.04336975677186122,Aligned,False,3.0,5.0,False,False,False,False,False,False
Estia Health Wodonga | Estia Investments Pty Ltd,Estia Health Wodonga,VIC,Private for Profit,Medium,4.0,-0.2210691594139317,0.0435760823187199,-0.2646452417326516,Aligned,False,3.0,5.0,True,False,False,False,False,False
Aegis Stirling | Aegis Aged Care Group Pty Ltd,Aegis Stirling,WA,Private for Profit,Large,4.0,-0.23399867203024108,0.0435760823187199,-0.27757475434896095,Aligned,False,3.0,5.0,True,True,False,False,False,False
Estia Health Southport | Estia Investments Pty Ltd,Estia Health Southport,QLD,Private for Profit,Large,4.0,-0.19319370103312658,0.0435760823187199,-0.23676978335184648,Aligned,False,3.0,5.0,False,False,False,False,False,False
Catholic Healthcare Brigidine House | Catholic Healthcare Limited,Catholic Healthcare Brigidine House,NSW,Not for Profit,Small,5.0,0.0816093270106463,0.2591403770756181,-0.1775310500649718,Aligned,False,4.0,5.0,False,False,False,False,False,False
CCSSCI - On Luck Chinese Nursing Home | Chinese Community Social Services Centre Limited,CCSSCI - On Luck Chinese Nursing Home,VIC,Not for Profit,Large,4.0,0.24492264302354547,0.0435760823187199,0.20134656070482557,Aligned,False,3.0,5.0,False,True,False,False,False,False
Langford Grange | Wickro Pty Ltd,Langford Grange,VIC,Private for Profit,Large,3.0,0.2558250524294182,-0.1719882124381784,0.42781326486759663,Aligned,False,3.0,5.0,False,True,False,False,False,False
Eldercare Seaford | Eldercare Australia Ltd,Eldercare Seaford,SA,Not for Profit,Medium,3.0,0.3233087345513274,-0.1719882124381784,0.4952969469895058,Potentially under-rated,False,3.0,5.0,True,False,False,False,False,True
Doutta Galla Avondale Heights Aged Care Facility | Doutta Galla Aged Services Ltd,Doutta Galla Avondale Heights Aged Care Facility,VIC,Not for Profit,Large,4.0,-0.21311211180455494,0.0435760823187199,-0.2566881941232748,Aligned,False,2.0,5.0,True,True,True,False,False,False
Greenway Gardens | Menarock Aged Care Services (Victoria) Pty Ltd,Greenway Gardens,VIC,Private for Profit,Small,4.0,0.6054528484282551,0.0435760823187199,0.5618767661095352,Potentially under-rated,False,4.0,5.0,False,True,False,False,False,False
Fronditha Lower Templestowe | Fronditha Care,Fronditha Lower Templestowe,VIC,Not for Profit,Small,3.0,0.12690157555334422,-0.1719882124381784,0.29888978799152266,Aligned,False,2.0,5.0,False,True,True,False,False,False
Drysdale Grove | Drysdale Aged Care Pty Ltd,Drysdale Grove,VIC,Private for Profit,Large,3.0,0.304448615988744,-0.1719882124381784,0.4764368284269224,Potentially under-rated,False,3.0,5.0,False,False,False,False,False,True
Anglican Care Warnervale Gardens | Anglican Care,Anglican Care Warnervale Gardens,NSW,Not for Profit,Medium,4.0,0.09565395325449966,0.0435760823187199,0.05207787093577976,Aligned,False,4.0,5.0,False,False,False,True,False,False
Arcare Burnside | Arcare Pty Ltd,Arcare Burnside,VIC,Private for Profit,Medium,4.0,-0.028016112283747435,0.0435760823187199,-0.07159219460246734,Aligned,False,3.0,5.0,False,False,False,False,False,False
The Glen Residential Care Service | Goodwin Aged Care Services Limited,The Glen Residential Care Service,NSW,Not for Profit,Medium,4.0,0.6958102515842371,0.0435760823187199,0.6522341692655172,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Advantaged Care at Bondi Waters | Advantaged Care Pty Ltd,Advantaged Care at Bondi Waters,NSW,Private for Profit,Small,4.0,0.1706329144522077,0.0435760823187199,0.1270568321334878,Aligned,False,4.0,5.0,False,False,False,False,False,False
Southern Cross Care Mawsons Court Residential Aged Care | Southern Cross Care (NSW & ACT) Limited,Southern Cross Care Mawsons Court Residential Aged Care,NSW,Not for Profit,Small,4.0,0.43305941184152846,0.0435760823187199,0.38948332952280856,Aligned,False,4.0,5.0,False,False,False,False,False,False
Southern Cross Care Tenison Goulburn Residential Aged Care | Southern Cross Care (NSW & ACT) Limited,Southern Cross Care Tenison Goulburn Residential Aged Care,NSW,Not for Profit,Small,5.0,0.5969390735505069,0.2591403770756181,0.3377986964748888,Aligned,False,4.0,5.0,False,False,False,False,False,False
Avalon House | Thompson Health Care Pty Ltd,Avalon House,NSW,Private for Profit,Small,5.0,0.09445485566652982,0.2591403770756181,-0.16468552140908826,Aligned,False,3.0,5.0,False,False,False,False,False,False
Arcare Kanwal | Arcare Pty Ltd,Arcare Kanwal,NSW,Private for Profit,Large,3.0,-0.3107624180767579,-0.1719882124381784,-0.1387742056385795,Aligned,False,2.0,5.0,True,False,True,False,False,False
St Basil's Miranda | St Basil's Homes,St Basil's Miranda,NSW,Not for Profit,Medium,4.0,-0.3845717715629376,0.0435760823187199,-0.4281478538816575,Aligned,False,3.0,5.0,False,False,False,False,False,False
HammondCare - Horsley | HammondCare,HammondCare - Horsley,NSW,Not for Profit,Large,4.0,-1.7547864780886873,0.0435760823187199,-1.7983625604074072,Potentially over-rated,True,1.0,5.0,False,False,True,False,False,False
Bupa Waratah | Bupa Aged Care Australia Pty Ltd,Bupa Waratah,NSW,Private for Profit,Medium,4.0,-0.2186459920875141,0.0435760823187199,-0.262222074406234,Aligned,False,2.0,5.0,False,False,True,False,False,False
Anglican Care Bishop Tyrrell Place | Anglican Care,Anglican Care Bishop Tyrrell Place,NSW,Not for Profit,Medium,3.0,0.06162901770803949,-0.1719882124381784,0.2336172301462179,Aligned,False,3.0,4.0,False,False,False,False,False,False
RFBI Raleigh Urunga Masonic Village | Royal Freemasons' Benevolent Institution,RFBI Raleigh Urunga Masonic Village,NSW,Not for Profit,Small,3.0,0.2624011068127135,-0.1719882124381784,0.4343893192508919,Aligned,False,3.0,5.0,True,False,False,False,False,False
Durham Green Lodge Memory Care | BaptistCare,Durham Green Lodge Memory Care,NSW,Not for Profit,Medium,3.0,0.143562820037778,-0.1719882124381784,0.3155510324759564,Aligned,False,3.0,5.0,False,True,False,False,False,False
"Georges Estate Health & Aged Care | Kogarah Health, Aged and Community Care (NSW) Pty Ltd",Georges Estate Health & Aged Care,NSW,Private for Profit,Large,4.0,0.012628229018047546,0.0435760823187199,-0.030947853300672352,Aligned,False,3.0,4.0,False,False,False,False,False,False
Ruby Manor | The Sisters of Our Lady of China Health Care (2) Pty Ltd,Ruby Manor,NSW,Not for Profit,Medium,4.0,0.6124486657874847,0.0435760823187199,0.5688725834687648,Potentially under-rated,False,4.0,4.0,False,False,False,False,False,False
Estia Health Albury | Estia Investments Pty Ltd,Estia Health Albury,NSW,Private for Profit,Medium,4.0,0.3216794668362622,0.0435760823187199,0.2781033845175423,Aligned,False,4.0,5.0,False,False,False,True,False,False
Jonathan Rogers GC House | RSL LifeCare Limited,Jonathan Rogers GC House,NSW,Not for Profit,Small,4.0,-0.24949140852389964,0.0435760823187199,-0.2930674908426195,Aligned,False,3.0,5.0,False,False,False,False,False,False
Grasmere Terrace | Carrington Centennial Care Limited,Grasmere Terrace,NSW,Not for Profit,Medium,4.0,0.39848128617431616,0.0435760823187199,0.35490520385559626,Aligned,False,4.0,5.0,True,False,False,False,False,False
Regis Kuluin | Regis Group Pty Ltd,Regis Kuluin,QLD,Private for Profit,Large,4.0,-0.23614400178377845,0.0435760823187199,-0.2797200841024984,Aligned,False,3.0,5.0,False,False,False,False,False,False
Brightwater The Cove | Brightwater Care Group Limited,Brightwater The Cove,WA,Not for Profit,Large,4.0,0.38936727215827927,0.0435760823187199,0.34579118983955937,Aligned,False,4.0,5.0,False,False,False,False,False,False
Regents Garden Four Seasons Booragoon | Regents Garden Group Pty Ltd,Regents Garden Four Seasons Booragoon,WA,Private for Profit,Medium,4.0,0.9655249704574379,0.0435760823187199,0.921948888138718,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Aegis Woodlake | Aegis Aged Care Group Pty Ltd,Aegis Woodlake,WA,Private for Profit,Medium,4.0,-0.5636456653292575,0.0435760823187199,-0.6072217476479774,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
IRT Kangara Waters | Illawarra Retirement Trust,IRT Kangara Waters,ACT,Not for Profit,Medium,4.0,-0.17368841908588814,0.0435760823187199,-0.21726450140460804,Aligned,False,2.0,5.0,False,False,True,False,False,False
Wintringham Ron Conn Nursing Home | WINTRINGHAM LIMITED,Wintringham Ron Conn Nursing Home,VIC,Not for Profit,Small,4.0,-0.22778780074761476,0.0435760823187199,-0.27136388306633463,Aligned,False,3.0,5.0,False,False,False,False,False,False
St Mary's Coolum Beach | Tilburg Proprietary Limited,St Mary's Coolum Beach,QLD,Private for Profit,Large,4.0,-0.07420622391906113,0.0435760823187199,-0.11778230623778103,Aligned,False,2.0,5.0,False,False,True,False,False,False
Sea Views Manor | Wickro Pty Ltd,Sea Views Manor,VIC,Private for Profit,Large,3.0,0.3184341970475794,-0.1719882124381784,0.4904224094857578,Potentially under-rated,False,3.0,5.0,False,False,False,False,False,True
Mercy Place Yarrawonga Woods Point | Mercy Aged and Community Care Ltd,Mercy Place Yarrawonga Woods Point,VIC,Not for Profit,Large,3.0,-0.5378579214525551,-0.1719882124381784,-0.36586970901437665,Aligned,False,2.0,4.0,False,False,False,False,False,False
Regis Mornington | Regis Aged Care Pty Ltd,Regis Mornington,VIC,Private for Profit,Medium,3.0,-0.31931326218238626,-0.1719882124381784,-0.14732504974420785,Aligned,False,3.0,4.0,False,False,False,False,False,False
Arcare Epping | Arcare Pty Ltd,Arcare Epping,VIC,Private for Profit,Large,4.0,-0.014642209905342781,0.0435760823187199,-0.05821829222406268,Aligned,False,3.0,5.0,False,False,False,False,False,False
Baptcare Heritage Manor Community | Baptcare Ltd,Baptcare Heritage Manor Community,VIC,Not for Profit,Medium,3.0,-0.5121301579183601,-0.1719882124381784,-0.34014194548018173,Aligned,False,3.0,5.0,False,False,False,False,False,False
Estia Health South Morang | Estia Investments Pty Ltd,Estia Health South Morang,VIC,Private for Profit,Large,3.0,0.05402189513365722,-0.1719882124381784,0.22601010757183562,Aligned,False,3.0,5.0,False,True,False,False,False,False
Bolton Clarke Lynbrook Park | RSL Care RDNS Limited,Bolton Clarke Lynbrook Park,VIC,Not for Profit,Large,4.0,0.4010449791836022,0.0435760823187199,0.3574688968648823,Aligned,False,3.0,4.0,False,False,False,False,False,False
St Andrew's Hostel | The Community of Cypriots of the Northern Suburbs of Melbourne Inc,St Andrew's Hostel,VIC,Not for Profit,Small,4.0,0.0557628890370012,0.0435760823187199,0.012186806718281297,Aligned,False,2.0,5.0,False,True,True,False,False,False
Northern Gardens Aged Care | Aged Care Group Pty Ltd,Northern Gardens Aged Care,VIC,Private for Profit,Small,3.0,0.02676235771430453,-0.1719882124381784,0.19875057015248293,Aligned,False,3.0,5.0,False,True,False,False,False,False
Arcare Maidstone | Arcare Pty Ltd,Arcare Maidstone,VIC,Private for Profit,Medium,3.0,-0.28446687434165946,-0.1719882124381784,-0.11247866190348105,Aligned,False,2.0,5.0,False,False,True,False,False,False
Park Lane Croydon | Norsan Pty Ltd,Park Lane Croydon,VIC,Private for Profit,Medium,4.0,-0.16333651225862147,0.0435760823187199,-0.20691259457734137,Aligned,False,3.0,5.0,False,False,False,False,False,False
Bethel Aged Care | Java Dale Pty Ltd,Bethel Aged Care,VIC,Private for Profit,Medium,4.0,0.044421252527304944,0.0435760823187199,0.0008451702085850443,Aligned,False,3.0,5.0,True,True,False,False,False,False
Estia Health Bannockburn | Estia Investments Pty Ltd,Estia Health Bannockburn,VIC,Private for Profit,Large,3.0,0.028239069696755787,-0.1719882124381784,0.2002272821349342,Aligned,False,3.0,5.0,False,False,False,False,False,False
Churches of Christ Arcadia Aged Care Service | Churches of Christ in Queensland,Churches of Christ Arcadia Aged Care Service,VIC,Not for Profit,Medium,4.0,0.08359409408695744,0.0435760823187199,0.040018011768237535,Aligned,False,3.0,5.0,False,True,False,False,False,False
