year,facility_key,service_name,provider_name,service_suburb,provider_type,state,size,staffing_stars,rn_minutes_target,rn_minutes_actual,total_care_minutes_target,total_care_minutes_actual,quality_measures_stars,pct_pressure_injuries,pct_restrictive_practices,pct_unplanned_weight_loss,pct_falls,pct_falls_major_injury,pct_polypharmacy,pct_antipsychotic,rn_minutes_gap,total_care_minutes_gap,met_rn_target,met_total_care_target
2026,Regis Yeronga | Regis Group Pty Ltd,Regis Yeronga,Regis Group Pty Ltd,YERONGA,Private for Profit,QLD,Medium,3.0,44.0,46.0,217.0,218.0,3.0,1.0,17.0,8.0,31.0,0.0,41.0,16.0,2.0,1.0,True,True
2026,Churches of Christ Clive Burdeu Aged Care Service | Churches of Christ in Queensland,Churches of Christ Clive Burdeu Aged Care Service,Churches of Christ in Queensland,HILLCREST,Not for Profit,QLD,Medium,4.0,43.0,48.0,214.0,219.0,2.0,1.0,19.0,11.0,28.0,3.0,53.0,1.0,5.0,5.0,True,True
2026,Blue Care Carina Aged Care Facility | UnitingCare Queensland Limited,Blue Care Carina Aged Care Facility,UnitingCare Queensland Limited,CARINA,Not for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,Bupa New Farm | Bupa Aged Care Australia Pty Ltd,Bupa New Farm,Bupa Aged Care Australia Pty Ltd,NEW FARM,Private for Profit,QLD,Medium,1.0,44.0,40.0,219.0,198.0,3.0,1.0,70.0,7.0,27.0,2.0,29.0,7.0,-4.0,-21.0,False,False
2026,Blue Care Wynnum Aged Care Facility | UnitingCare Queensland Limited,Blue Care Wynnum Aged Care Facility,UnitingCare Queensland Limited,WYNNUM WEST,Not for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,Ozcare Magdalene Villa Aged Care Facility | Ozcare,Ozcare Magdalene Villa Aged Care Facility,Ozcare,TREBONNE,Not for Profit,QLD,Small,5.0,42.0,61.0,209.0,227.0,3.0,0.0,17.0,6.0,32.0,0.0,34.0,17.0,19.0,18.0,True,True
2026,Regis Holland Park | CPSM Pty Ltd,Regis Holland Park,CPSM Pty Ltd,HOLLAND PARK WEST,Private for Profit,QLD,Medium,3.0,45.0,48.0,229.0,230.0,3.0,1.0,11.0,9.0,26.0,1.0,15.0,4.0,3.0,1.0,True,True
2026,Blue Care Bundaberg Riverlea Aged Care Facility | UnitingCare Queensland Limited,Blue Care Bundaberg Riverlea Aged Care Facility,UnitingCare Queensland Limited,MILLBANK,Not for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,Ozcare Villa Vincent | Ozcare,Ozcare Villa Vincent,Ozcare,MUNDINGBURRA,Not for Profit,QLD,Large,2.0,43.0,47.0,213.0,212.0,3.0,1.0,8.0,11.0,24.0,2.0,39.0,0.0,4.0,-1.0,True,False
2026,St Mary's Aged Care | Tilburg Proprietary Limited,St Mary's Aged Care,Tilburg Proprietary Limited,PELICAN WATERS,Private for Profit,QLD,Medium,4.0,40.0,45.0,197.0,197.0,1.0,1.0,30.0,16.0,32.0,3.0,40.0,17.0,5.0,0.0,True,True
2026,TriCare Mermaid Beach Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Mermaid Beach Aged Care Residence,TriCare Aged Care Pty Ltd,MERMAID BEACH,Private for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,Blue Care Kenmore Aged Care Facility | UnitingCare Queensland Limited,Blue Care Kenmore Aged Care Facility,UnitingCare Queensland Limited,KENMORE HILLS,Not for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,Blue Care Caloundra Aged Care Facility | UnitingCare Queensland Limited,Blue Care Caloundra Aged Care Facility,UnitingCare Queensland Limited,CALOUNDRA,Not for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,Loreto | Mercy Community Services North Queensland Limited,Loreto,Mercy Community Services North Queensland Limited,PIMLICO,Not for Profit,QLD,Small,4.0,44.0,47.0,216.0,228.0,3.0,1.0,14.0,19.0,21.0,2.0,37.0,11.0,3.0,12.0,True,True
2026,Regis The Gap | Regis Group Pty Ltd,Regis The Gap,Regis Group Pty Ltd,THE GAP,Private for Profit,QLD,Large,2.0,43.0,44.0,215.0,214.0,2.0,1.0,29.0,5.0,30.0,3.0,45.0,9.0,1.0,-1.0,True,False
2026,Ozcare Villa Rosalie Newstead | Ozcare,Ozcare Villa Rosalie Newstead,Ozcare,NEWSTEAD,Not for Profit,QLD,Large,2.0,44.0,51.0,217.0,208.0,2.0,0.0,36.0,8.0,35.0,3.0,22.0,18.0,7.0,-9.0,True,False
2026,Blue Care Rothwell Nazarene Aged Care Facility | UnitingCare Queensland Limited,Blue Care Rothwell Nazarene Aged Care Facility,UnitingCare Queensland Limited,ROTHWELL,Not for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,TriCare Labrador Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Labrador Aged Care Residence,TriCare Aged Care Pty Ltd,BIGGERA WATERS,Private for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,TriCare Annerley Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Annerley Aged Care Residence,TriCare Aged Care Pty Ltd,ANNERLEY,Private for Profit,QLD,Small,,,,,,,,,,,,,,,,False,False
2026,Estia Health Gympie | Estia Investments Pty Ltd,Estia Health Gympie,Estia Investments Pty Ltd,GYMPIE,Private for Profit,QLD,Large,2.0,44.0,47.0,222.0,216.0,3.0,1.0,0.0,11.0,34.0,2.0,16.0,16.0,3.0,-6.0,True,False
2026,Bundaleer Lodge Nursing Home | Bundaleer Lodge Nursing Home Pty Ltd,Bundaleer Lodge Nursing Home,Bundaleer Lodge Nursing Home Pty Ltd,NORTH IPSWICH,Private for Profit,QLD,Large,5.0,42.0,50.0,207.0,252.0,3.0,1.0,15.0,6.0,42.0,1.0,45.0,2.0,8.0,45.0,True,True
2026,TriCare Bundaberg Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Bundaberg Aged Care Residence,TriCare Aged Care Pty Ltd,KEPNOCK,Private for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,Estia Health Birkdale | Estia Investments Pty Ltd,Estia Health Birkdale,Estia Investments Pty Ltd,BIRKDALE,Private for Profit,QLD,Small,,,,,,,,,,,,,,,,False,False
2026,TriCare Jindalee Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Jindalee Aged Care Residence,TriCare Aged Care Pty Ltd,MT OMMANEY,Private for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,Ozcare Bakhita Villa Aged Care Facility | Ozcare,Ozcare Bakhita Villa Aged Care Facility,Ozcare,OXLEY,Not for Profit,QLD,Medium,2.0,44.0,47.0,218.0,208.0,2.0,0.0,36.0,11.0,26.0,2.0,29.0,13.0,3.0,-10.0,True,False
2026,TriCare Toowoomba Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Toowoomba Aged Care Residence,TriCare Aged Care Pty Ltd,MT LOFTY,Private for Profit,QLD,Small,,,,,,,,,,,,,,,,False,False
2026,Blue Care Brassall Aged Care Facility | UnitingCare Queensland Limited,Blue Care Brassall Aged Care Facility,UnitingCare Queensland Limited,BRASSALL,Not for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,TriCare Mt Gravatt Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Mt Gravatt Aged Care Residence,TriCare Aged Care Pty Ltd,UPPER MOUNT GRAVATT,Private for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,St Vincent's Care Services Mitchelton | St Vincent's Care Services Ltd,St Vincent's Care Services Mitchelton,St Vincent's Care Services Ltd,MITCHELTON,Not for Profit,QLD,Large,4.0,43.0,46.0,209.0,221.0,2.0,1.0,22.0,8.0,28.0,1.0,40.0,17.0,3.0,12.0,True,True
2026,The Good Shepherd Nursing Home | The Good Shepherd Limited,The Good Shepherd Nursing Home,The Good Shepherd Limited,ANNANDALE,Not for Profit,QLD,Large,4.0,43.0,46.0,211.0,226.0,3.0,1.0,12.0,9.0,25.0,1.0,33.0,3.0,3.0,15.0,True,True
2026,Redcliffe Aged Care Service | Beaumont Care (Holdings) Pty Ltd,Redcliffe Aged Care Service,Beaumont Care (Holdings) Pty Ltd,CLONTARF,Private for Profit,QLD,Small,5.0,42.0,59.0,211.0,226.0,1.0,1.0,38.0,14.0,30.0,0.0,57.0,0.0,17.0,15.0,True,True
2026,Estia Health Mount Gravatt East | Estia Investments Pty Ltd,Estia Health Mount Gravatt East,Estia Investments Pty Ltd,MOUNT GRAVATT EAST,Private for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,James Grimes Care Centre | Sundale Ltd,James Grimes Care Centre,Sundale Ltd,NAMBOUR,Not for Profit,QLD,Medium,4.0,44.0,54.0,215.0,219.0,3.0,1.0,17.0,4.0,28.0,3.0,48.0,23.0,10.0,4.0,True,True
2026,Churches of Christ Brig-o-doon Aged Care Service | Churches of Christ in Queensland,Churches of Christ Brig-o-doon Aged Care Service,Churches of Christ in Queensland,ACACIA RIDGE,Not for Profit,QLD,Medium,4.0,43.0,48.0,215.0,216.0,3.0,0.0,24.0,9.0,30.0,1.0,31.0,6.0,5.0,1.0,True,True
2026,Regis Sandgate - Lucinda | Regis Aged Care Pty Ltd,Regis Sandgate - Lucinda,Regis Aged Care Pty Ltd,SANDGATE,Private for Profit,QLD,Large,4.0,44.0,49.0,215.0,219.0,3.0,1.0,20.0,5.0,32.0,1.0,40.0,11.0,5.0,4.0,True,True
2026,St Vincent's Care Services Kangaroo Point - Lilian Cooper | St Vincent's Care Services Ltd,St Vincent's Care Services Kangaroo Point - Lilian Cooper,St Vincent's Care Services Ltd,KANGAROO POINT,Not for Profit,QLD,Small,,,,,,,,,,,,,,,,False,False
2026,Estia Health Noosa | Estia Investments Pty Ltd,Estia Health Noosa,Estia Investments Pty Ltd,TEWANTIN,Private for Profit,QLD,Large,3.0,42.0,43.0,208.0,208.0,3.0,1.0,10.0,10.0,36.0,1.0,15.0,13.0,1.0,0.0,True,True
2026,Regis Caboolture | Regis Group Pty Ltd,Regis Caboolture,Regis Group Pty Ltd,CABOOLTURE,Private for Profit,QLD,Large,2.0,44.0,46.0,220.0,219.0,3.0,1.0,21.0,4.0,27.0,0.0,44.0,13.0,2.0,-1.0,True,False
2026,Southern Cross Care Allora | Southern Cross Care (QLD) Ltd,Southern Cross Care Allora,Southern Cross Care (QLD) Ltd,ALLORA,Not for Profit,QLD,Small,5.0,44.0,79.0,221.0,235.0,5.0,1.0,0.0,10.0,20.0,0.0,26.0,0.0,35.0,14.0,True,True
2026,TriCare Bayview Place Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Bayview Place Aged Care Residence,TriCare Aged Care Pty Ltd,RUNAWAY BAY,Private for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,The Laura Johnson Home | The Society for the Mount Isa Memorial Garden Settlement for the Aged,The Laura Johnson Home,The Society for the Mount Isa Memorial Garden Settlement for the Aged,TOWNVIEW,Not for Profit,QLD,Small,5.0,42.0,99.0,209.0,246.0,4.0,1.0,52.0,0.0,15.0,3.0,12.0,0.0,57.0,37.0,True,True
2026,TriCare Pimpama Aged Care Residence | TriCare Aged Care Pty Ltd,TriCare Pimpama Aged Care Residence,TriCare Aged Care Pty Ltd,PIMPAMA,Private for Profit,QLD,Medium,,,,,,,,,,,,,,,,False,False
2026,Blue Care Kingaroy Canowindra Aged Care Facility | UnitingCare Queensland Limited,Blue Care Kingaroy Canowindra Aged Care Facility,UnitingCare Queensland Limited,KINGAROY,Not for Profit,QLD,Small,,,,,,,,,,,,,,,,False,False
2026,Bolton Clarke Pioneers | RSL Care RDNS Limited,Bolton Clarke Pioneers,RSL Care RDNS Limited,LONGREACH,Not for Profit,QLD,Small,5.0,44.0,52.0,218.0,235.0,3.0,0.0,24.0,6.0,32.0,3.0,29.0,20.0,8.0,17.0,True,True
2026,The Cairns Aged Care Plus Centre at Chapel Hill | The Salvation Army (NSW) Property Trust,The Cairns Aged Care Plus Centre at Chapel Hill,The Salvation Army (NSW) Property Trust,CHAPEL HILL,Not for Profit,QLD,Large,,,,,,,,,,,,,,,,False,False
2026,Estia Health Mudgeeraba | Estia Investments Pty Ltd,Estia Health Mudgeeraba,Estia Investments Pty Ltd,MUDGEERABA,Private for Profit,QLD,Large,2.0,43.0,45.0,214.0,212.0,3.0,0.0,7.0,8.0,37.0,2.0,28.0,9.0,2.0,-2.0,True,False
2026,Caloundra Place Care Community | DPG Services Pty Ltd,Caloundra Place Care Community,DPG Services Pty Ltd,DICKY BEACH,Private for Profit,QLD,Small,,,,,,3.0,0.0,67.0,3.0,36.0,1.0,22.0,18.0,,,False,False
2026,Nambour Gardens Care Community | DPG Services Pty Ltd,Nambour Gardens Care Community,DPG Services Pty Ltd,NAMBOUR,Private for Profit,QLD,Small,,,,,,4.0,0.0,23.0,6.0,24.0,0.0,20.0,18.0,,,False,False
2026,St Nicholas Aged Care | Greek Ladies Philoptochos Society of St George Brisbane,St Nicholas Aged Care,Greek Ladies Philoptochos Society of St George Brisbane,HIGHGATE HILL,Not for Profit,QLD,Medium,,43.0,54.0,209.0,217.0,3.0,0.0,29.0,4.0,40.0,0.0,39.0,10.0,11.0,8.0,True,True
2026,Dovetree | Wesley Mission Queensland Limited,Dovetree,Wesley Mission Queensland Limited,SINNAMON PARK,Not for Profit,QLD,Large,3.0,45.0,49.0,227.0,231.0,3.0,0.0,12.0,12.0,37.0,4.0,32.0,7.0,4.0,4.0,True,True
2026,Clifton Nursing Home | Clifton Co-Op Hospital Ltd,Clifton Nursing Home,Clifton Co-Op Hospital Ltd,CLIFTON,Not for Profit,QLD,Small,,45.0,63.0,220.0,237.0,2.0,1.0,49.0,0.0,34.0,2.0,56.0,21.0,18.0,17.0,True,True
2026,Anglicare SQ St Martin's Nursing Home | The Corporation of the Synod of the Diocese of Brisbane,Anglicare SQ St Martin's Nursing Home,The Corporation of the Synod of the Diocese of Brisbane,TAIGUM,Not for Profit,QLD,Medium,5.0,44.0,64.0,219.0,256.0,2.0,0.0,22.0,9.0,35.0,3.0,31.0,20.0,20.0,37.0,True,True
2026,Helping Hand Aged Care - Ingle Farm | Helping Hand Aged Care Inc,Helping Hand Aged Care - Ingle Farm,Helping Hand Aged Care Inc,INGLE FARM,Not for Profit,SA,Medium,3.0,43.0,45.0,213.0,219.0,1.0,2.0,23.0,12.0,38.0,2.0,30.0,11.0,2.0,6.0,True,True
2026,The Oaks Aged Care Facility | Goel Nominees Pty Ltd,The Oaks Aged Care Facility,Goel Nominees Pty Ltd,YAHL,Private for Profit,SA,Small,2.0,43.0,51.0,214.0,191.0,2.0,0.0,95.0,8.0,30.0,2.0,89.0,35.0,8.0,-23.0,True,False
2026,Calvary Kingswood | Calvary Aged Care Limited,Calvary Kingswood,Calvary Aged Care Limited,KINGSWOOD,Not for Profit,SA,Small,4.0,44.0,51.0,225.0,225.0,3.0,0.0,18.0,21.0,41.0,3.0,29.0,3.0,7.0,0.0,True,True
2026,Ira Parker Nursing Home | Yorke and Northern Local Health Network Incorporated,Ira Parker Nursing Home,Yorke and Northern Local Health Network Incorporated,BALAKLAVA,Government,SA,Small,4.0,44.0,69.0,205.0,215.0,5.0,0.0,0.0,0.0,34.0,0.0,50.0,0.0,25.0,10.0,True,True
2026,Estia Health Kadina | Estia Investments Pty Ltd,Estia Health Kadina,Estia Investments Pty Ltd,KADINA,Private for Profit,SA,Medium,1.0,45.0,42.0,228.0,221.0,2.0,0.0,17.0,14.0,41.0,3.0,41.0,14.0,-3.0,-7.0,False,False
2026,Aldersgate Aged Care Services | Uniting Communities Incorporated,Aldersgate Aged Care Services,Uniting Communities Incorporated,FELIXSTOW,Not for Profit,SA,Large,3.0,45.0,47.0,226.0,247.0,1.0,1.0,64.0,6.0,41.0,2.0,30.0,35.0,2.0,21.0,True,True
2026,Kara House | Yorke and Northern Local Health Network Incorporated,Kara House,Yorke and Northern Local Health Network Incorporated,CLARE,Government,SA,Small,4.0,46.0,73.0,230.0,234.0,3.0,2.0,7.0,14.0,21.0,0.0,50.0,14.0,27.0,4.0,True,True
2026,Murray Mudge | Uniting Communities Incorporated,Murray Mudge,Uniting Communities Incorporated,GLENELG,Not for Profit,SA,Medium,3.0,41.0,42.0,202.0,203.0,3.0,0.0,22.0,0.0,37.0,1.0,28.0,7.0,1.0,1.0,True,True
2026,Bene Aged Care - The Italian Village | Italian Benevolent Foundation SA Inc,Bene Aged Care - The Italian Village,Italian Benevolent Foundation SA Inc,ST AGNES,Not for Profit,SA,Large,5.0,45.0,54.0,224.0,252.0,1.0,3.0,33.0,8.0,30.0,1.0,35.0,18.0,9.0,28.0,True,True
2026,Mary Cecelia Hart Court Hostel | Boneham Aged Care Services Inc,Mary Cecelia Hart Court Hostel,Boneham Aged Care Services Inc,MILLICENT,Not for Profit,SA,Medium,4.0,44.0,46.0,215.0,238.0,4.0,1.0,17.0,3.0,30.0,1.0,26.0,7.0,2.0,23.0,True,True
2026,Charla Lodge | Limestone Coast Local Health Network Incorporated,Charla Lodge,Limestone Coast Local Health Network Incorporated,BORDERTOWN,Government,SA,Small,5.0,41.0,56.0,197.0,230.0,1.0,1.0,30.0,11.0,43.0,2.0,45.0,2.0,15.0,33.0,True,True
2026,Star Of The Sea Home For The Aged | The Catholic Diocese of Port Pirie Inc,Star Of The Sea Home For The Aged,The Catholic Diocese of Port Pirie Inc,WALLAROO,Not for Profit,SA,Small,2.0,40.0,52.0,187.0,185.0,4.0,1.0,0.0,7.0,29.0,0.0,38.0,5.0,12.0,-2.0,True,False
2026,Magill Manor | Clayton Church Homes Inc,Magill Manor,Clayton Church Homes Inc,MAGILL,Not for Profit,SA,Medium,5.0,43.0,50.0,211.0,235.0,2.0,1.0,22.0,14.0,45.0,0.0,39.0,3.0,7.0,24.0,True,True
2026,Bolton Clarke Charles Young | RSL Care RDNS Limited,Bolton Clarke Charles Young,RSL Care RDNS Limited,MORPHETTVILLE,Not for Profit,SA,Large,3.0,45.0,46.0,222.0,232.0,3.0,0.0,8.0,9.0,29.0,1.0,18.0,14.0,1.0,10.0,True,True
2026,Edenfield Family Care - Ramsay | El-Jasbella Ramsay Pty Ltd,Edenfield Family Care - Ramsay,El-Jasbella Ramsay Pty Ltd,PORT AUGUSTA,Private for Profit,SA,Small,2.0,43.0,45.0,211.0,194.0,4.0,1.0,55.0,5.0,15.0,0.0,8.0,0.0,2.0,-17.0,True,False
2026,Bolton Clarke Holly | RSL Care RDNS Limited,Bolton Clarke Holly,RSL Care RDNS Limited,HACKHAM,Not for Profit,SA,Large,4.0,43.0,46.0,212.0,225.0,3.0,0.0,24.0,3.0,33.0,3.0,32.0,13.0,3.0,13.0,True,True
2026,Eudunda Senior Citizens Hostel | Barossa Hills Fleurieu Local Health Network Incorporated,Eudunda Senior Citizens Hostel,Barossa Hills Fleurieu Local Health Network Incorporated,EUDUNDA,Government,SA,Small,5.0,44.0,61.0,217.0,248.0,3.0,1.0,3.0,5.0,36.0,3.0,36.0,11.0,17.0,31.0,True,True
2026,Eyre Peninsula Old Folks Home | Eyre Peninsula Old Folks Home Inc,Eyre Peninsula Old Folks Home,Eyre Peninsula Old Folks Home Inc,PORT LINCOLN,Not for Profit,SA,Medium,5.0,42.0,58.0,208.0,254.0,3.0,1.0,56.0,0.0,43.0,3.0,29.0,0.0,16.0,46.0,True,True
2026,Lutheran Homes Group Fullarton | Lutheran Homes Group Incorporated,Lutheran Homes Group Fullarton,Lutheran Homes Group Incorporated,FULLARTON,Not for Profit,SA,Large,2.0,45.0,38.0,227.0,235.0,3.0,0.0,12.0,9.0,37.0,1.0,31.0,9.0,-7.0,8.0,False,True
2026,Walara Gilbert Valley | WALARA INCORPORATED,Walara Gilbert Valley,WALARA INCORPORATED,RIVERTON,Not for Profit,SA,Small,2.0,42.0,60.0,209.0,182.0,4.0,1.0,0.0,4.0,35.0,0.0,45.0,3.0,18.0,-27.0,True,False
2026,Walara Hamley Bridge | WALARA INCORPORATED,Walara Hamley Bridge,WALARA INCORPORATED,HAMLEY BRIDGE,Not for Profit,SA,Small,2.0,44.0,50.0,222.0,208.0,3.0,1.0,43.0,12.0,26.0,0.0,20.0,0.0,6.0,-14.0,True,False
2026,Helping Hand Aged Care - Rotary House | Helping Hand Aged Care Inc,Helping Hand Aged Care - Rotary House,Helping Hand Aged Care Inc,NORTH ADELAIDE,Not for Profit,SA,Medium,4.0,42.0,47.0,201.0,205.0,4.0,0.0,11.0,4.0,33.0,2.0,38.0,4.0,5.0,4.0,True,True
2026,Jallarah Homes | Jallarah Homes Inc,Jallarah Homes,Jallarah Homes Inc,MENINGIE,Not for Profit,SA,Small,4.0,44.0,69.0,219.0,227.0,3.0,0.0,13.0,14.0,28.0,0.0,40.0,23.0,25.0,8.0,True,True
2026,Kalyra Belair Aged Care | James Brown Memorial Trust,Kalyra Belair Aged Care,James Brown Memorial Trust,BELAIR,Not for Profit,SA,Medium,3.0,44.0,47.0,216.0,224.0,2.0,1.0,28.0,9.0,37.0,1.0,39.0,9.0,3.0,8.0,True,True
2026,Belalie Lodge | Helping Hand Aged Care Inc,Belalie Lodge,Helping Hand Aged Care Inc,JAMESTOWN,Not for Profit,SA,Small,2.0,42.0,47.0,201.0,197.0,4.0,0.0,5.0,11.0,25.0,4.0,31.0,3.0,5.0,-4.0,True,False
2026,Kapunda Homes | Barossa Hills Fleurieu Local Health Network Incorporated,Kapunda Homes,Barossa Hills Fleurieu Local Health Network Incorporated,KAPUNDA,Government,SA,Small,5.0,43.0,65.0,208.0,239.0,2.0,0.0,19.0,13.0,34.0,3.0,44.0,4.0,22.0,31.0,True,True
2026,Restvale Hostel | Lobethal and District Aged Homes Inc,Restvale Hostel,Lobethal and District Aged Homes Inc,LOBETHAL,Not for Profit,SA,Small,5.0,41.0,62.0,200.0,224.0,5.0,1.0,10.0,4.0,28.0,3.0,40.0,0.0,21.0,24.0,True,True
2026,Walara Balaklava Millcourt | WALARA INCORPORATED,Walara Balaklava Millcourt,WALARA INCORPORATED,BALAKLAVA,Not for Profit,SA,Small,2.0,43.0,51.0,209.0,203.0,4.0,1.0,80.0,3.0,28.0,0.0,35.0,0.0,8.0,-6.0,True,False
2026,Riverview Lutheran Rest Home | Riverview Lutheran Rest Home Inc,Riverview Lutheran Rest Home,Riverview Lutheran Rest Home Inc,LOXTON,Not for Profit,SA,Small,3.0,42.0,44.0,204.0,206.0,3.0,1.0,33.0,2.0,37.0,2.0,18.0,3.0,2.0,2.0,True,True
2026,"Mt View Homes Inc | ""MT. VIEW"" HOMES INC",Mt View Homes Inc,"""MT. VIEW"" HOMES INC",BOOLEROO CENTRE,Not for Profit,SA,Small,4.0,42.0,49.0,206.0,207.0,4.0,1.0,4.0,15.0,23.0,0.0,36.0,0.0,7.0,1.0,True,True
2026,Longridge Aged Care | Naracoorte Home for the Aged Inc,Longridge Aged Care,Naracoorte Home for the Aged Inc,NARACOORTE,Not for Profit,SA,Small,4.0,43.0,62.0,210.0,217.0,3.0,1.0,40.0,5.0,31.0,1.0,17.0,0.0,19.0,7.0,True,True
2026,Orroroo Community Home | Yorke and Northern Local Health Network Incorporated,Orroroo Community Home,Yorke and Northern Local Health Network Incorporated,ORROROO,Government,SA,Small,5.0,43.0,46.0,217.0,258.0,5.0,0.0,0.0,11.0,15.0,0.0,8.0,0.0,3.0,41.0,True,True
2026,UnitingSA Wesley House Aged Care | UnitingSA Ltd,UnitingSA Wesley House Aged Care,UnitingSA Ltd,SEMAPHORE PARK,Not for Profit,SA,Large,3.0,44.0,44.0,219.0,222.0,3.0,0.0,48.0,10.0,29.0,2.0,27.0,7.0,0.0,3.0,True,True
2026,Barunga Village Incorporated | BARUNGA VILLAGE INC,Barunga Village Incorporated,BARUNGA VILLAGE INC,PORT BROUGHTON,Not for Profit,SA,Medium,2.0,43.0,34.0,210.0,215.0,2.0,0.0,21.0,18.0,30.0,2.0,23.0,15.0,-9.0,5.0,False,True
2026,Resthaven Bellevue Heights | Resthaven Inc,Resthaven Bellevue Heights,Resthaven Inc,BELLEVUE HEIGHTS,Not for Profit,SA,Medium,3.0,43.0,44.0,214.0,222.0,3.0,0.0,18.0,9.0,46.0,4.0,32.0,2.0,1.0,8.0,True,True
2026,Resthaven Murray Bridge | Resthaven Inc,Resthaven Murray Bridge,Resthaven Inc,MURRAY BRIDGE,Not for Profit,SA,Medium,3.0,44.0,45.0,215.0,221.0,3.0,1.0,14.0,7.0,30.0,1.0,41.0,11.0,1.0,6.0,True,True
2026,Linsell Lodge Aged Care Facility | The Salvation Army (NSW) Property Trust,Linsell Lodge Aged Care Facility,The Salvation Army (NSW) Property Trust,ANGLE PARK,Not for Profit,SA,Medium,,,,,,,,,,,,,,,,False,False
2026,Regis Burnside | Regis Aged Care Pty Ltd,Regis Burnside,Regis Aged Care Pty Ltd,LINDEN PARK,Private for Profit,SA,Large,3.0,45.0,46.0,225.0,226.0,4.0,1.0,12.0,6.0,30.0,0.0,26.0,8.0,1.0,1.0,True,True
2026,Bethsalem Care | Christadelphian Care Services (SA) Incorporated,Bethsalem Care,Christadelphian Care Services (SA) Incorporated,HAPPY VALLEY,Not for Profit,SA,Medium,3.0,44.0,44.0,221.0,226.0,3.0,0.0,22.0,7.0,31.0,1.0,32.0,8.0,0.0,5.0,True,True
2026,Bupa Campbelltown | Bupa Aged Care Australia Pty Ltd,Bupa Campbelltown,Bupa Aged Care Australia Pty Ltd,CAMPBELLTOWN,Private for Profit,SA,Small,2.0,45.0,54.0,218.0,214.0,3.0,2.0,4.0,4.0,28.0,2.0,23.0,9.0,9.0,-4.0,True,False
2026,The Philip Kennedy Centre Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,The Philip Kennedy Centre Residential Care,Southern Cross Care (SA NT & VIC) Incorporated,LARGS BAY,Not for Profit,SA,Large,2.0,43.0,39.0,212.0,213.0,3.0,1.0,5.0,12.0,39.0,1.0,38.0,4.0,-4.0,1.0,False,True
2026,Lourdes Valley The Lodge Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Lourdes Valley The Lodge Residential Care,Southern Cross Care (SA NT & VIC) Incorporated,MYRTLE BANK,Not for Profit,SA,Small,3.0,43.0,43.0,209.0,220.0,3.0,0.0,5.0,10.0,36.0,1.0,34.0,4.0,0.0,11.0,True,True
2026,Mount Carmel Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Mount Carmel Residential Care,Southern Cross Care (SA NT & VIC) Incorporated,ROSEWATER,Not for Profit,SA,Medium,2.0,45.0,43.0,221.0,221.0,4.0,1.0,13.0,8.0,23.0,1.0,40.0,1.0,-2.0,0.0,False,True
2026,Fullarton Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Fullarton Residential Care,Southern Cross Care (SA NT & VIC) Incorporated,FULLARTON,Not for Profit,SA,Small,2.0,43.0,44.0,207.0,201.0,3.0,0.0,2.0,14.0,27.0,2.0,42.0,0.0,1.0,-6.0,True,False
2026,The Pines Lodge Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,The Pines Lodge Residential Care,Southern Cross Care (SA NT & VIC) Incorporated,NORTH PLYMPTON,Not for Profit,SA,Large,1.0,45.0,42.0,221.0,217.0,3.0,1.0,41.0,8.0,40.0,3.0,21.0,1.0,-3.0,-4.0,False,False
2026,The Willochra Home | BARUNGA VILLAGE INC,The Willochra Home,BARUNGA VILLAGE INC,CRYSTAL BROOK,Not for Profit,SA,Small,4.0,41.0,45.0,199.0,214.0,2.0,1.0,57.0,22.0,47.0,0.0,32.0,21.0,4.0,15.0,True,True
